query_cid,query_smiles,query_energy,query_category,query_functional_group,query_formula,rank,ref_cid,ref_smiles,ref_status,distance
20734745,CCNC(=O)C1=CC(=C(C=C1)C2=C(C=C(C=C2)C(=O)NCC)S(=O)(=O)O)SOOO,-0.4111636430025669,weak_binder,Hydroperoxide,C18H20N2O8S2,3,57807291,CCNC(=O)C1=CC=C(C=C1)S(=O)(=O)O,Success,0.001410
20734745,CCNC(=O)C1=CC(=C(C=C1)C2=C(C=C(C=C2)C(=O)NCC)S(=O)(=O)O)SOOO,-0.4111636430025669,weak_binder,Hydroperoxide,C18H20N2O8S2,4,89372803,CCNC(=O)C1=CC(=CC=C1)SOOO,Success,0.001413
20734745,CCNC(=O)C1=CC(=C(C=C1)C2=C(C=C(C=C2)C(=O)NCC)S(=O)(=O)O)SOOO,-0.4111636430025669,weak_binder,Hydroperoxide,C18H20N2O8S2,5,163232950,CC(C)NC(=O)C1=CC2=C(C=C(C=C2C=C1)S(=O)(=O)O)O,Success,0.001422
57797200,C(O)(OO)(F)F,-0.4954143762590917,weak_binder,Hydroperoxide,CH2F2O3,1,3449993,C(O)(O)(F)F,Success,0.002105
57797200,C(O)(OO)(F)F,-0.4954143762590917,weak_binder,Hydroperoxide,CH2F2O3,2,87311634,C(OP(O)O)(F)(F)F,Success,0.002133
57797200,C(O)(OO)(F)F,-0.4954143762590917,weak_binder,Hydroperoxide,CH2F2O3,3,139097081,C(O)(O)(O)S(F)(F)F,Success,0.002265
57797200,C(O)(OO)(F)F,-0.4954143762590917,weak_binder,Hydroperoxide,CH2F2O3,4,162550208,C(N(O)O)(F)(F)F,Success,0.002494
57797200,C(O)(OO)(F)F,-0.4954143762590917,weak_binder,Hydroperoxide,CH2F2O3,5,175182081,C(=NO)(NO)N(F)F,Success,0.002566
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,6,59082660,C[P@@]1[C@H](CCP1)C2CCCC2,Success,0.000428
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,7,162272519,C[P@]1[C@H](CCP1)C2CCCC2,Success,0.000432
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,8,130247314,C1CCC(CC1)N(C2CCCCC2)SCCS,Success,0.000434
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,9,59202654,C1CCC(CC1)P(CS)C2CCCCC2,Success,0.000444
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,10,158183620,CCCCCSC[C@@H]1CCC(=C)C1,Success,0.000453
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,11,80025235,CN(CC1(CCCCC1)CS)C2CCCC2,Success,0.000455
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,12,80017914,CN(CC1(CCCC1)CS)C2CCCCC2,Success,0.000455
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,13,88124690,C1CCC(CC1)C(CCS)C(CCC2CCCC2)S,Success,0.000458
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,14,88124691,C1CCC(CC1)CCC(C(CCS)C2CCCC2)S,Success,0.000458
54393249,C1CCC(CC1)P(CCCP(CCS)C2CCCCC2)CCS,-1.7171408534051693,strong_binder,Phosphine,C19H38P2S2,15,21192103,C1CPCCC12CCPCC2,Success,0.000458
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,6,25006772,C1[C@H]([C@@H](O[C@@H]1OCP(=O)(O)O)N2C3=NC=NC(=C3N=N2)N)O,Success,0.001246
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,7,11259155,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(/C=C/P(=O)(O)O)O)O)O)N,Success,0.001318
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,8,69171033,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H](C(C(O3)/C=C/P(=O)(O)O)O)O)N,Success,0.001322
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,9,49773713,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,Success,0.001340
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,10,25152538,C1=NN(C2=NC=NC(=C21)N)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O,Success,0.001350
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,11,68592338,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,Success,0.001353
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,12,53306626,C1[C@@]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)(/C=C/P(=O)(O)O)O,Success,0.001404
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,13,67716338,C1[C@H]([C@H]([C@@](O1)(N2C=NC3=C(N=CN=C32)N)OCP(=O)(O)O)O)O,Success,0.001423
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,14,166786720,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H](C(O3)COCP(=O)(O)O)O)O)N,Success,0.001428
25152734,C1=NC(=C2C(=N1)N(N=N2)[C@H]3C([C@@H]([C@H](O3)/C=C/P(=O)(O)O)O)O)N,-1.932611629367102,strong_binder,Phosphine_oxide,C10H13N6O6P,15,50989995,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)COP(=O)(O)O)O)O)NCC(=O)O,Success,0.001432
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,6,58901041,C1[C@@H](O[C@@H](C1O)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)N2C=CC(=O)NC2=O,Success,0.000985
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,7,173997889,C1[C@@H](C(C([C@@H]1N2C=CC(=O)NC2=O)O)O)COP(=O)(O)OP(=O)(NP(=O)(O)O)O,Success,0.000998
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,8,23644058,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)O,Success,0.001040
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,9,91150384,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)C(O)OP(=O)(N)O)O,Success,0.001162
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,10,121487352,C1=CN(C(=O)NC1=O)[C@H]2C(C([C@H](O2)CO)O)NP(=O)(O)O,Success,0.001218
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,11,175676555,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)NP(=O)(O)O,Success,0.001246
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,12,454113,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(NP(=O)(O)OP(=O)(O)O)O)O,Success,0.001271
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,13,101856803,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O,Success,0.001273
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,14,87307641,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(NP(=O)(O)O)O)O)O,Success,0.001319
46936740,C1[C@H]([C@@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O,-1.7700325399636654,strong_binder,Phosphoramidate,C9H15N3O10P2,15,129868484,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)N(C2=O)P(=O)(O)O)CO)O,Success,0.001337
101055982,C(=O)(S(=O)(=O)C(=O)Cl)Cl,-0.4170008450747744,weak_binder,Acyl_halide,C2Cl2O4S,1,70090,C(=NP(=O)(Cl)Cl)=O,Success,0.005059
101055982,C(=O)(S(=O)(=O)C(=O)Cl)Cl,-0.4170008450747744,weak_binder,Acyl_halide,C2Cl2O4S,2,141524244,C(=O)(N(C(=O)Cl)C(=O)Cl)Cl,Success,0.005063
101055982,C(=O)(S(=O)(=O)C(=O)Cl)Cl,-0.4170008450747744,weak_binder,Acyl_halide,C2Cl2O4S,3,19782550,C(=O)(S(=O)(=O)Cl)Cl,Success,0.005631
101055982,C(=O)(S(=O)(=O)C(=O)Cl)Cl,-0.4170008450747744,weak_binder,Acyl_halide,C2Cl2O4S,4,54356304,C(=O)(N=NC(=O)Cl)Cl,Success,0.005699
101055982,C(=O)(S(=O)(=O)C(=O)Cl)Cl,-0.4170008450747744,weak_binder,Acyl_halide,C2Cl2O4S,5,86606899,C1(=O)C(=O)N(N(N(C1=O)Cl)Cl)Cl,Success,0.005700
130127769,CN(CCO)C(=O)Cl,-0.47557137906568414,weak_binder,Acyl_halide,C4H8ClNO2,1,21409734,COCCNC(=O)Cl,Success,0.001068
130127769,CN(CCO)C(=O)Cl,-0.47557137906568414,weak_binder,Acyl_halide,C4H8ClNO2,2,87916425,CC(NC(=O)Cl)OC,Success,0.001256
130127769,CN(CCO)C(=O)Cl,-0.47557137906568414,weak_binder,Acyl_halide,C4H8ClNO2,3,122591682,CC(=O)ON1CCNC1=S,Success,0.001374
130127769,CN(CCO)C(=O)Cl,-0.47557137906568414,weak_binder,Acyl_halide,C4H8ClNO2,4,86630060,C1CN(CC1O)C(=O)Cl,Success,0.001441
130127769,CN(CCO)C(=O)Cl,-0.47557137906568414,weak_binder,Acyl_halide,C4H8ClNO2,5,141737379,C1CN(C[C@H]1O)C(=O)Cl,Success,0.001445
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,6,101591882,C[C@@H](C(=O)N[C@H](CC(=O)O)C(=O)O)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)CN,Success,0.000028
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,7,5486682,C[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)CN,Success,0.000041
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,8,4168454,CC(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CN,Success,0.000156
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,9,18485009,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)CN,Success,0.000156
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,10,18485949,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CN,Success,0.000156
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,11,18484825,CC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)CN,Success,0.000157
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,12,18489917,CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CN,Success,0.000171
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,13,18486196,CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)CN,Success,0.000171
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,14,20004364,CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC1=CC=CC=C1)N,Success,0.000430
101591883,C[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CN,-1.7545380443335716,strong_binder,Ether,C18H24N4O7,15,14701841,CC(C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,Success,0.000433
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,6,135533790,CCC(C(=O)N/N=C/C1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,Success,0.000541
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,7,135851761,CC[C@@H](C(=O)N/N=C/C1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,Success,0.000550
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,8,135682603,CC[C@H](C(=O)N/N=C/C1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,Success,0.000554
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,9,1379077,CC1=C(C=CC(=C1)Cl)NCC(=O)NN=CC2=CC=CC(=C2O)CC=C,Success,0.000709
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,10,968267,CC1=C(C=CC=C1Cl)NCC(=O)NN=C(C)C2=CC=CC=C2O,Success,0.000831
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,11,168875895,CCC(C(=O)NN=CC1=CC=CC(=C1O)C)NC2=CC=C(C=C2)Cl,Success,0.000839
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,12,168875896,CCC(C(=O)NN=CC1=CC=CC(=C1O)C)NC2=CC(=CC=C2)Cl,Success,0.000842
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,13,4627552,CCC(=NNC(=O)CNC1=C(C(=CC=C1)Cl)C)C2=CC=C(C=C2)O,Success,0.000854
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,14,136850061,CC1=C(C=CC(=C1)Cl)NCC(=O)N/N=C\C2=CC=CC(=C2O)CC=C,Success,0.000856
1756596,CC[C@H](C(=O)NN=CC1=C(C=CC2=CC=CC=C21)O)NC3=C(C=C(C=C3)Cl)C,-1.8289792239665985,strong_binder,Hydrazone,C22H22ClN3O2,15,136246785,CC(C(=O)NN=CC1=CC=CC(=C1O)CC=C)NC2=CC=C(C=C2)Cl,Success,0.000861
101328288,CC1(C2CC1C(=C)CC2OO)C,-0.28835004568111344,weak_binder,Hydroperoxide,C10H16O2,1,101328290,CC1(C2CCC(=C)C1C2OO)C,Success,0.000111
101328288,CC1(C2CC1C(=C)CC2OO)C,-0.28835004568111344,weak_binder,Hydroperoxide,C10H16O2,2,13819203,CC1(C2CC1C(=C)C(C2)OO)C,Success,0.000213
101328288,CC1(C2CC1C(=C)CC2OO)C,-0.28835004568111344,weak_binder,Hydroperoxide,C10H16O2,3,13819205,CC1([C@H]2C[C@@H]1C(=C)[C@@H](C2)OO)C,Success,0.000229
101328288,CC1(C2CC1C(=C)CC2OO)C,-0.28835004568111344,weak_binder,Hydroperoxide,C10H16O2,4,11052046,CC1([C@H]2C[C@@H]1C(=C)C(C2)OO)C,Success,0.000233
101328288,CC1(C2CC1C(=C)CC2OO)C,-0.28835004568111344,weak_binder,Hydroperoxide,C10H16O2,5,11062795,CC1([C@@H]2C[C@H]1C(=C)[C@H](C2)OO)C,Success,0.000243
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,6,56559425,C1CC(OC1)CN2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NCCCN4C(=O)CCC4=O,Success,0.000869
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,7,88979798,C1CC(=O)N([C@@H]1C=O)C(=O)CCCCCN2C(=O)C3=CC=CC=C3C2=O,Success,0.000962
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,8,71326878,C1CC(=O)N(C(=O)C1)CCN2C(=O)C3=CC=CC=C3C2=O,Success,0.000975
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,9,27258736,CC(=O)N1CCN(CC1)C(=O)CCN2C(=O)C3=CC=CC=C3C2=O,Success,0.001026
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,10,116674351,CC(C1CNC1)C(=O)NC2=CC3=C(C=C2)C(=O)N(C3=O)C,Success,0.001042
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,11,20436260,CC1CC(=O)N(C1=O)CCCCN2C(=O)C3=CC=CC=C3C2=O,Success,0.001045
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,12,63722195,CC1CNCC1C(=O)NC2=CC3=C(C=C2)C(=O)N(C3=O)C,Success,0.001050
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,13,45869676,C1CCC2(C1)CC(=O)N(C2=O)CC(CN3C(=O)C4=CC=CC=C4C3=O)O,Success,0.001063
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,14,18071617,CN1C(=O)C2=C(C1=O)C=C(C=C2)NC(=O)C3CCNCC3,Success,0.001063
160943,C1CC(=O)N(C1)C(=O)C2=CC=C(C=C2)C(=O)N3CCCC3=O,-1.8064947426321396,strong_binder,Imide,C16H16N2O4,15,45738116,CN1C(=O)C2=C(C1=O)C=C(C=C2)NC(=O)C3CCC=CC3,Success,0.001071
153707330,CC(=O)OOC1=NN=C(S1)C(F)(F)F,-0.23326694965379602,weak_binder,Peroxide,C5H3F3N2O3S,1,70148707,CSOC1=NN=C(S1)C(F)(F)F,Success,0.002778
153707330,CC(=O)OOC1=NN=C(S1)C(F)(F)F,-0.23326694965379602,weak_binder,Peroxide,C5H3F3N2O3S,2,153651189,C=CC1=NN=C(S1)C(F)(F)F,Success,0.003054
153707330,CC(=O)OOC1=NN=C(S1)C(F)(F)F,-0.23326694965379602,weak_binder,Peroxide,C5H3F3N2O3S,3,22899276,CONC1=NN=C(S1)C(F)(F)F,Success,0.003076
153707330,CC(=O)OOC1=NN=C(S1)C(F)(F)F,-0.23326694965379602,weak_binder,Peroxide,C5H3F3N2O3S,4,151816045,CC(=O)OC1=C(SN=N1)C(F)(F)F,Success,0.003152
153707330,CC(=O)OOC1=NN=C(S1)C(F)(F)F,-0.23326694965379602,weak_binder,Peroxide,C5H3F3N2O3S,5,99823918,CC1=NC(=NO1)CSC2=NN=C(S2)C(F)(F)F,Success,0.003173
175882946,C1=COOOC1S,-0.4402367323637293,weak_binder,Peroxide,C3H4O3S,1,21865251,C1ON=CS1,Success,0.001595
175882946,C1=COOOC1S,-0.4402367323637293,weak_binder,Peroxide,C3H4O3S,2,175016380,C1C(=COO1)S,Success,0.001611
175882946,C1=COOOC1S,-0.4402367323637293,weak_binder,Peroxide,C3H4O3S,3,21864892,C1=CSC=NO1,Success,0.001828
175882946,C1=COOOC1S,-0.4402367323637293,weak_binder,Peroxide,C3H4O3S,4,19753049,C1=COOP=C1,Success,0.001858
175882946,C1=COOOC1S,-0.4402367323637293,weak_binder,Peroxide,C3H4O3S,5,141272260,C1=COOC(=C1)S,Success,0.001872
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,6,129669694,C1=C(NC(=N1)C2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)N,Success,0.001456
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,7,146676957,CN1CN(C2=C1C(=O)NC(=N2)N)[C@H]3[C@H]([C@H]([C@@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,Success,0.001476
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,8,136254575,CN1CN(C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@H]([C@@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,Success,0.001491
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,9,173804556,COC1[C@H](O[C@H](C1O)N(C=C)C2=C(C(=O)NC(=N2)N)N)COP(=O)(O)OP(=O)(O)O,Success,0.001494
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,10,135509116,CN1CN(C2=C1C(=O)NC(=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,Success,0.001495
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,11,135509110,C1=C(C2=C(N1)C(=O)NC=N2)[C@H]3[C@@H]([C@@H]([C@H](N3)COP(=O)(O)O)O)O,Success,0.001498
21356487,CC1=NC(=C(NC1=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,-1.7190232723951908,strong_binder,Phosphonic_acid,C10H17N3O11P2,12,160386792,COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC(=C2N)C(=O)N)O)O,Success,0.001499
